"card","reports","age","income","share","expenditure","owner","selfemp","dependents","months","majorcards","active"
1,0,40.33333,9.9999,0.01560016,129.3333,1,1,4,12,1,5
1,0,37.08333,5.2,0.05915846,69.79333,0,0,0,49,1,0
1,0,29.83333,2.06,0.01855033,45.87583,1,0,0,31,1,12
1,0,40.16667,1.536,0.00078125,167.8267,1,0,3,108,0,3
0,0,21.08333,4,3e-04,0,0,0,0,28,1,0
1,0,43.83333,1.566,0.001095238,91.7325,1,0,0,18,1,16
1,0,32,2.9,0.08015586,193.2933,0,0,0,62,0,10
1,0,56.91667,3.4838,0.0628954,182.0958,1,0,2,540,1,7
1,0,19.58333,3,0.121795,6.145833,0,0,2,12,1,6
1,0,20.5,5.1,0.038431,412.1867,0,0,0,3,1,6
1,0,52.33333,2.45,0.02882272,35.675,1,0,1,243,1,11
1,9,35.08333,2,0.0007058823,205.9358,0,0,0,90,1,6
1,0,45.66667,4,0.333848,896.9384,1,0,5,168,0,13
0,0,45.83333,2.55,0.0004705882,188.105,0,1,1,16,1,21
1,0,20.83333,3.25,0.00475,7.083333,1,1,0,18,0,6
1,0,29.83333,2.15,0.1059863,484.4392,0,0,0,6,1,11
0,0,27.25,3.5,0.06670286,0,0,0,0,60,1,0
1,0,29.33333,1.7,0.05367281,8.778334,0,0,0,36,1,6
0,0,28.08333,1.672,0.0007177034,0,0,0,0,18,1,11
1,1,27.16667,2.2,0.2345391,429.905,1,0,2,6,1,5
1,0,30.08333,2.6,0.005961538,12.08333,1,0,2,51,1,16
1,0,48.33333,3.7,0.03148378,67.53584,1,1,2,192,0,7
1,0,25.25,5.5,0.02479182,113.2958,1,0,0,16,1,0
1,0,23.25,4.32,0.01200622,33.5075,0,0,2,36,1,9
1,0,63.16667,5.5,0.017262,93.625,1,0,1,48,1,15
1,0,32.33333,6,2e-04,111.6175,1,0,4,252,1,4
1,0,28.41667,6.9,0.09833618,415.8058,1,0,3,43,1,0
1,0,28.91667,1.97,0.0006091371,875.8884,1,0,0,7,1,6
0,0,43.25,2.5,0.0831712,0,0,0,2,150,1,5
1,0,21.16667,2,0.02655333,7.416667,0,0,0,20,1,4
1,0,31.91667,2.1,0.07412688,0,1,0,2,36,1,2
1,1,35.83333,2.6796,0.007277206,46.60583,0,0,4,37,1,4
1,0,32.83333,3.7,0.1196106,178.9158,0,1,0,60,1,2
1,0,25.33333,2,0.03501987,205.9358,0,0,0,12,1,6
1,0,24.66667,3.074,0.2508032,642.4742,0,0,0,4,1,0
1,0,25,3.2,0.00297809,3.75,0,0,0,65,1,5
1,0,32.83333,1.32,0.0004761905,42.63083,0,0,1,77,1,2
1,0,19.66667,2.1,0.04474897,82.92084,1,0,0,24,1,5
1,0,31.33333,3,0.020658,51.645,0,0,2,14,0,12
1,0,48.91667,4.01,0.09670267,8.333333,1,0,2,120,1,15
1,2,36.41667,3,0.2975549,3099.505,0,0,1,120,1,16
1,0,56.91667,1.92,0.2253456,320.6758,1,0,0,6,1,8
1,0,46.5,2.05,0.0005853659,0,1,0,0,7,0,7
1,0,26.83333,2.9,0.04983472,15.94083,1,1,2,31,1,6
1,0,37.41667,2.5,0.0726416,215.4392,0,0,0,12,1,7
1,0,21.41667,1.75,0.02445829,87.14917,1,0,0,131,1,5
1,0,27.08333,3.06,0.1705402,434.8775,0,0,0,3,1,0
0,3,44.58333,2.5,0.09064,0,1,0,0,120,1,18
0,2,24.91667,1.85,0.0006486487,0,0,0,0,62,0,3
1,0,46.91667,3.4,0.00331225,87.63667,1,0,1,42,1,9
1,0,54.5,4.3,0.08264108,204.5367,1,0,1,4,1,7
0,0,28.16667,3.5,0.00025,0,1,0,1,48,0,7
1,1,34.08333,8.1,0.1107659,0,1,0,3,20,0,15
0,1,30,4,0.0003636364,0,1,0,3,28,0,3
1,0,33.91667,2,0.9063205,0,0,0,0,12,0,6
0,0,20.33333,1.6752,4e-04,245.3308,0,0,0,10,0,0
1,0,51.25,2.1,0.1384924,191.7017,0,0,1,24,1,7
1,0,25.91667,2.6,4e-04,0,0,0,1,36,1,11
1,0,27.91667,6.5,0.08961231,188.1858,1,0,1,6,1,0
1,0,23.83333,2,0.0229845,0,0,0,0,31,0,11
1,0,25.33333,2.1,0.5263956,1096.657,0,0,0,22,1,19
1,2,29.41667,2.1,0.07229714,126.1033,1,0,3,4,0,13
1,1,56.91667,4.35,0.0628954,0,0,0,0,540,1,7
0,0,38.75,1.6,0.00075,0,0,0,0,7,1,10
1,0,25.16667,2.656,0.023269,352.8483,0,0,0,96,1,0
1,1,43.33333,4.8,0.3706127,1482.368,1,0,0,66,1,3
1,1,29.83333,3,0.03806583,113.9475,1,0,2,28,1,4
1,0,61.08333,1.638,0.03697246,132.8508,1,0,1,252,0,1
0,4,35.5,3.5,0.0004137931,0,0,0,1,15,1,21
1,0,21.5,2.3779,0.06259273,114.2533,0,0,1,7,1,5
1,0,38.25,2.3,0.0676087,49.41667,0,0,1,3,1,3
1,0,24.08333,1.62,0.01050802,13.68583,1,0,3,43,1,13
1,2,24.41667,2.8,0.0146375,0,0,1,0,31,1,11
0,0,27.25,2.9,0.03821552,0,0,0,1,54,1,1
1,0,34.83333,2.75,0.03314945,466.3475,1,0,0,151,1,11
1,0,34.58333,3.5,0.0016,206.3817,0,1,6,63,1,7
1,0,38.58333,7,0.000375,301.2525,0,0,1,14,1,6
1,0,47.41667,2.8,0.03811111,113.75,1,1,0,5,1,1
1,0,22.41667,7.5,0.03733385,60.58417,1,0,4,19,1,12
1,0,45.5,3.5606,0.1090841,323.5875,0,0,0,34,1,0
1,0,22.91667,2.5,0.06044576,166.0592,0,0,0,2,1,0
1,1,37.08333,3,0.03187233,79.17583,0,0,0,180,1,12
1,1,27.25,1.8,0.07033833,474.15,1,0,0,6,1,6
1,0,23.33333,1.85,0.02623077,56.33333,0,0,0,4,1,9
0,0,51.83333,7.88,0.070965,0,0,1,4,6,1,9
1,0,30,4,0.05105425,14.33167,1,0,2,14,1,0
1,0,43.08333,7.8,0.006685513,43.03917,1,0,0,60,1,2
0,0,21.91667,2.13,0.0003108808,37.08333,1,0,1,18,1,8
1,0,45.58333,3.4,0.03101882,58.93083,0,0,2,159,1,4
0,0,46,3.6,0.0003333333,0,0,0,0,14,0,0
1,0,42.25,3.235,0.02476569,288.3633,1,0,2,36,1,26
0,0,27.5,1.85,6e-04,0,0,0,0,24,1,12
1,1,25.75,1.85,4e-04,91.96417,1,0,0,12,1,9
1,0,25.41667,3.75,0.1660628,215.8817,0,0,0,12,1,0
1,0,35,4.075,0.0002637363,22.98667,1,0,3,36,1,15
0,0,25.75,1.85,0.0003636364,0,1,0,0,24,1,9
1,0,24.16667,3.9,0.1149625,178.4558,1,0,2,36,1,12
0,0,27.5,4.375,0.0006486487,89.955,1,0,1,24,0,1
1,0,23.25,2.35,0.03098167,46.05584,0,0,1,26,1,0
1,1,55.58333,4.3,0.042129,140.3467,1,0,0,24,1,31
1,0,35.58333,2.5,0.0002352941,132.5883,1,0,0,14,1,13
1,0,32.16667,3,0.1178903,294.5592,0,0,2,9,1,0
1,0,29.58333,3.5,0.02358028,68.35917,0,0,5,42,1,12
1,0,40.33333,9.9999,0.01560016,129.3333,1,0,4,12,1,0
1,0,34.83333,4.075,0.2375431,1088.739,1,0,4,12,1,0
1,0,35.5,7.5,0.01511711,128.4267,1,0,1,19,1,12
1,0,22.66667,1.79,0.06942033,50.02833,0,0,0,60,1,0
1,0,38.25,5.1,0.08108,344.0067,1,0,3,218,1,17
1,0,25.66667,1.8504,0.02528568,188.295,1,0,0,96,1,17
1,0,38.91667,3.68,0.01952256,245.3517,1,0,2,44,1,11
1,0,34.91667,2.4,0.1426413,285.2825,0,0,0,96,1,8
1,1,36.5,3.305,0.006686838,17.58333,0,0,0,44,1,12
0,0,23,2.9,0.0004137931,0,1,0,1,12,1,0
1,0,24.91667,4.81,0.1063297,301.0175,0,0,0,17,1,7
1,0,26.5,3,0.02240434,55.76083,1,0,0,36,1,11
1,1,44.91667,2.7,0.03635741,175.6442,1,0,2,148,1,16
1,0,40.5,4.0128,0.0002990431,58.05416,0,0,1,12,1,17
1,0,37.08333,8.124,0.03150603,101.2008,1,1,3,120,1,5
1,0,27.83333,3.04,0.03792664,288.8017,0,0,0,13,1,8
1,1,26.41667,2.08,0.1319654,384.8992,0,0,2,12,1,0
1,0,28.91667,2.1,0.0007941761,131.9892,0,0,0,44,1,15
0,2,21.5,3,4e-04,0,1,0,2,1,1,2
0,4,38.5,2.6,0.2956862,0,0,0,2,25,1,4
1,0,37.41667,2.5,0.0298332,424.6292,1,0,1,121,1,10
1,0,28.08333,3.5,0.01198229,34.53167,0,0,1,18,1,13
1,0,34.66667,2.4,0.1066462,0,0,0,0,5,1,10
0,5,26.83333,2.236,0.0005366727,0,0,0,0,2,1,0
1,0,25.08333,2.58,0.07673334,324.0275,1,1,1,42,1,15
1,0,28.08333,2.1,0.09068,158.6067,1,0,1,24,1,11
1,0,38.41667,2.1,0.1375624,240.4842,0,0,1,72,1,8
1,0,46.75,2.8,0.0004285714,181.015,1,0,1,84,1,0
0,0,52.25,2.95,0.0003243243,0,1,0,4,1,1,17
0,0,37.16667,1.68,0.0001090909,0,1,0,3,429,0,0
1,0,25.33333,2.64,0.03075632,56.46333,0,0,0,24,1,33
1,1,28.25,4.0188,0.1649273,66.30083,0,0,3,102,1,14
1,2,35.33333,6.888,0.01289636,58.60833,0,0,0,5,1,18
0,1,25.41667,4.18,3e-04,0,0,0,0,288,1,32
1,0,28.16667,2,0.06025,474.5,1,0,1,43,0,14
1,0,19,2.8,0.003928571,8.333333,0,0,0,24,1,2
1,0,25.41667,1.6752,0.01046967,245.3308,0,0,0,10,1,0
1,0,23.66667,2.75,0.1835625,420.5808,1,0,1,6,1,11
1,0,31.25,2.0676,0.2071184,356.7817,1,0,2,12,1,12
1,0,33.66667,2.1,0.06697714,273.49,1,0,4,12,1,0
1,0,27.91667,4,0.01145455,123.2225,1,0,0,2,1,0
1,0,48.33333,3.9,0.03187233,141.6883,1,0,0,180,1,17
0,9,36.83333,1.7,0.1568097,0,0,0,0,90,1,10
0,3,45.41667,2.35,0.03482019,0,1,0,0,135,1,0
1,1,53,2.16,0.103933,0,0,0,0,14,0,14
1,0,27.58333,2.5,0.04137513,134.3858,0,0,3,12,0,0
1,0,39.66667,2.3115,0.05751137,54.96917,0,0,1,158,1,15
0,0,49.16667,6.8,0.0007058823,0,0,0,1,14,0,1
1,0,25.91667,2,0.1078696,215.7392,0,0,0,24,1,18
1,0,37.41667,4.8,0.0298332,61.73583,0,1,2,120,0,4
1,0,47.33333,2.7495,0.5409953,492.2558,0,0,0,72,0,3
0,0,37,3.2,0.06716603,0,0,0,0,14,0,0
1,0,29.08333,4.01,0.002743142,81.265,1,0,2,120,1,9
1,0,24.25,2.8896,0.08017754,643.3233,0,0,1,12,0,11
1,0,27.83333,4.68,0.1608053,401.93,1,0,1,24,1,2
1,0,18.5,2.5,0.2582515,860.755,0,0,0,4,0,1
1,0,28.5,1.8744,0.0552038,85.97833,1,0,3,250,1,2
1,0,40.33333,9.9999,0.01560016,463.1517,1,0,4,24,1,15
1,0,38.5,5.97,0.000201005,134.2008,0,0,0,6,0,19
1,0,46,2.04,0.05487727,192.7208,1,0,0,109,1,7
0,0,28.16667,1.548,0.0007751938,0,0,0,0,28,1,5
1,0,51.75,2.5,0.193378,274.9467,1,0,0,60,0,7
1,0,28.91667,2.1,0.1384924,242.195,1,0,4,84,1,4
1,0,38.91667,3.6,0.0003333333,124.4758,1,0,0,14,0,0
1,0,22.16667,2.4,0.08183375,318.51,1,0,0,17,1,9
1,0,34.58333,1.85,0.0970047,93.31,0,0,4,3,1,1
1,0,36.5,2.9,0.2171703,113.2492,1,0,0,95,1,3
0,1,26.66667,2,0.01210897,0,0,1,1,63,1,2
1,0,23.08333,1.89,0.02392328,37.42916,0,1,0,240,1,6
1,0,20.25,2,0.1571033,341.245,0,0,0,62,1,7
1,0,25.16667,1.6417,0.3715959,508.2908,0,0,0,1,1,9
0,0,27.08333,2.4,0.0005128205,0,0,0,0,56,1,6
1,0,24.41667,1.9,0.0146375,432.3592,0,0,0,60,1,6
1,0,21.5,2,0.049059,81.265,1,0,2,22,1,11
1,0,25.33333,2.4,0.1066462,213.2925,0,0,0,5,1,10
1,1,33.83333,1.6,0.06567625,471.345,1,0,2,162,1,8
1,0,23.66667,1.8,0.007781739,14.33167,0,0,2,3,1,0
0,0,27.41667,1.64,0.595776,0,0,0,0,104,1,0
1,0,31.25,2.1,0.0006741573,15.58333,0,0,0,14,1,5
1,0,26.66667,2,0.096285,224.5817,0,0,0,5,0,1
0,1,35.91667,1.85,0.0006486487,0,1,0,0,62,1,0
1,0,24.91667,2.675,0.03482019,77.28667,0,0,0,14,1,0
0,1,28.41667,4.16,0.0002884615,0,1,1,0,37,1,0
1,0,27.83333,3,0.1608053,240.4842,0,0,1,24,1,5
1,0,28,4,0.1076917,67.39833,0,0,1,7,1,4
1,0,33.25,3.12,0.02673974,69.27333,1,1,2,97,1,4
1,0,24.25,3.5,0.06996286,203.8917,0,0,0,24,1,13
1,0,28.16667,2,0.06025,199.0042,1,0,1,60,0,8
1,0,48.91667,4.01,0.09670267,8.333333,1,0,1,144,0,15
1,0,43.58333,4.3681,0.04429271,160.4792,0,0,1,110,1,7
0,0,25.16667,2.95,0.0004067797,0,0,0,1,72,1,3
0,2,40.58333,2.55,0.0004705882,0,0,0,1,20,1,13
0,1,30.33333,2.18,0.0004418099,0,0,1,0,13,1,10
0,1,31.08333,3,0.01336535,0,0,0,0,51,1,6
1,0,47.33333,2.7495,0.09166333,492.2558,0,0,0,48,1,11
0,0,27.83333,3,0.0007920792,0,0,0,2,20,1,0
1,0,30.66667,5.2,0.06829016,71.53,1,0,1,15,1,6
1,0,39.75,3.5,0.03496943,0,1,0,1,3,1,19
1,0,31,1.6,0.02353625,30.54833,0,0,0,24,1,0
0,0,47.91667,4.4,0.0001428571,0,1,0,3,72,1,8
1,0,42.41667,4.2,0.02501619,61.9525,0,0,4,40,1,14
1,0,36.75,3,0.0005171522,80.82584,0,0,3,62,0,3
1,0,23.5,2.7,0.1151311,8.333333,1,0,0,19,1,0
1,1,33.83333,4.55,0.04465253,63.45667,1,0,0,12,1,8
1,0,21.25,2.35,0.06853744,133.9692,0,0,2,8,1,5
1,0,44.66667,4.5,0.05416889,203.1333,0,0,2,33,1,0
1,0,35.58333,4,3e-04,78.42834,1,0,2,51,1,1
1,0,26,2.2,0.06259273,114.2533,0,0,1,28,1,10
0,1,27.66667,2.15,0.0005581395,183.5608,0,0,0,48,1,1
1,0,43.91667,2.8,0.04662429,0,1,0,0,147,1,7
1,0,31.16667,6.7,0.1656494,445.8058,1,0,0,14,1,0
1,0,25.25,2.9,0.04542718,121.0558,1,0,1,4,1,3
1,0,39.25,3.4064,0.06364079,180.655,0,1,0,120,1,29
1,0,36.33333,3.85,0.01171896,37.015,0,0,2,48,1,4
1,0,27.16667,2.6,0.8778461,1902,0,0,2,4,1,0
1,0,24.66667,2.0676,0.2071184,356.7817,1,0,2,4,1,4
1,0,21.66667,3.84,0.0003125,0,0,0,1,36,1,11
1,0,25.08333,3.42,0.009650944,24.575,0,0,0,12,1,0
1,0,21.91667,6.7,0.05414866,233.0417,0,0,0,12,1,6
0,0,40.41667,4.9,0.000244898,0,1,0,0,16,1,15
1,0,28.5,4.232,0.01050802,437.1342,0,1,0,30,1,5
1,0,18.5,2.5,0.2115316,440.6908,0,0,0,24,0,1
0,0,31.66667,3,4e-04,144.3975,0,0,0,12,0,0
1,3,45.41667,3.6,0.0005106383,113.75,1,1,0,120,1,15
1,0,26.25,2.5,0.1082892,451.205,0,0,0,5,1,16
1,0,38.33333,2.6,0.01074229,9.583333,1,0,0,12,1,1
1,0,32,3.2,0.0544468,113.1808,0,0,2,8,1,5
1,0,35,4.5,0.01022222,37.58333,1,0,3,144,1,3
0,1,31.75,2.007,0.000486618,0,0,0,0,4,1,20
1,0,29.08333,5,0.1619782,156.9,0,0,1,3,1,10
0,0,34.25,2.4,5e-04,0,0,0,0,44,1,2
1,0,39.91667,3.6,0.0003333333,349.2017,0,0,3,14,0,0
1,1,40.75,1.8769,0.1537802,615.1208,0,0,0,12,1,3
1,0,26.08333,1.92,0.1300521,208.0833,0,0,1,30,1,6
1,0,33.75,2.8,0.03813821,209.0558,1,0,3,19,1,0
0,2,25.08333,2.9,0.0004137931,34.52083,0,0,0,102,0,16
0,0,23.75,1.672,0.0007177034,0,0,0,0,27,1,0
1,1,40.5,1.638,0.02382222,44,0,0,0,86,1,1
0,0,25.66667,2.315,0.0005183585,0,0,0,0,17,1,17
1,0,30.66667,5.1,0.09011575,430.6925,1,0,0,38,0,6
1,0,40,4.5,0.04229,359.1225,0,1,5,48,1,0
1,0,23,3.6,0.07804389,234.0483,0,0,0,12,1,4
1,0,27.25,3.18,0.09087579,63.99166,0,0,0,3,1,0
1,0,42.66667,2.59,0.03148378,51.645,1,0,2,96,0,5
1,1,24.58333,4,0.01795825,0,1,0,0,36,0,13
1,0,34.5,3.5,0.1840382,633.4133,1,0,0,95,1,17
1,0,0.5833333,4.5,0.0726635,359.1225,0,0,5,24,1,4
1,0,27.66667,2.58,0.0005660377,0,0,0,0,44,1,11
1,0,24.91667,3.4,0.1063297,200.4933,1,1,0,24,1,7
1,0,0.5,2.7811,0.05255475,32.46416,0,0,0,3,1,0
1,0,27.25,1.434,0.06670286,194.4667,0,0,0,12,1,0
1,0,38.91667,3.3,0.01952256,59.61917,1,0,3,33,0,18
0,0,23.83333,4.01,0.002743142,0,1,0,2,120,1,15
0,0,37.25,1.75,0.0003428572,0,0,0,0,36,1,1
1,0,28.25,2.3,0.06938273,127.1183,1,0,0,13,0,4
1,0,26.25,3.1894,0.09721233,258.2908,0,0,0,6,0,3
1,0,26.5,2.35,0.06670286,194.4667,0,0,0,36,1,0
1,4,25.83333,7,0.109958,641.4216,1,0,0,30,0,22
1,0,41.25,1.6,0.1525236,200.5867,1,0,0,27,1,3
1,0,38.58333,1.5,0.000375,149.5508,0,0,2,3,1,3
1,0,29,2.5,0.0033,1096.657,0,0,0,12,1,14
1,0,39.41667,4.7,0.3137003,247.2992,1,0,2,12,1,11
1,0,39.5,3,0.016231,180.1775,1,0,1,14,1,9
0,2,25.16667,1.5,0.0003550296,0,1,0,2,14,1,15
1,0,22.41667,2,0.1534315,613.6425,1,0,0,8,1,4
1,0,33.25,3.18,0.3058082,810.3917,0,0,0,6,0,0
1,0,23.16667,1.97,0.08745825,0,1,0,1,24,1,8
1,2,38.58333,3.35,0.07162478,199.3692,1,0,0,120,1,2
1,0,35.83333,1.8142,0.05948347,119.625,1,0,0,9,1,10
1,0,34.83333,3.6,0.03882722,245.3517,1,0,2,12,1,0
0,0,31.08333,1.515,0.0001859543,0,1,0,2,20,1,13
1,1,24.83333,2.4,0.26509,181.4142,1,0,1,138,1,8
1,0,18.5,3,0.2115316,0,0,0,0,4,0,2
1,0,30.75,3.5,0.0003428572,33.5075,1,0,2,60,1,9
0,0,29.75,2.304,0.046713,0,0,0,1,12,1,0
1,0,25.58333,3.41,0.006522581,17.785,1,0,1,108,0,6
1,0,35.83333,2.5,0.0791488,214.86,1,0,0,26,0,11
0,0,22.16667,1.68,0.1506275,0,1,0,0,27,1,8
1,0,26.66667,2.216,0.03075632,56.46333,0,0,0,6,1,0
1,0,32,2.205,0.006082192,80.86833,1,0,2,4,1,17
1,6,35.83333,5,0.0791488,0,1,0,1,42,1,7
0,0,44.58333,2.6,0.0004615385,0,0,0,0,5,0,0
1,1,60.08333,3.48,0.06486379,479.4367,1,0,1,244,1,21
0,1,33.91667,3,4e-04,0,0,0,0,74,1,16
1,0,31.75,4.5,0.08238,373.4167,0,0,0,60,0,1
1,0,28.83333,4.9,0.000244898,144.6417,1,1,0,108,1,14
0,0,66.5,4.7232,0.02165545,0,1,0,3,300,0,0
0,0,35.16667,2.2,0.00032,0,1,0,1,288,1,5
1,0,24.08333,2.9,0.01688936,113.2492,1,0,0,511,1,10
1,0,54.41667,2.4304,0.2284344,20.18083,1,0,2,24,1,1
1,0,55.16667,2.3,0.02855478,54.64667,0,0,0,300,1,2
0,0,38.33333,2.0237,0.0005929733,0,0,1,0,40,1,3
1,0,32.16667,3,0.1178903,294.5592,1,0,0,9,1,0
1,0,34.83333,5.1,0.05751137,244.4233,1,0,4,48,1,15
1,0,55.08333,4.2,0.03867167,135.1842,1,0,0,150,0,2
1,0,30.75,1.8,0.03980107,169.8767,1,0,0,4,0,8
1,0,23.41667,1.68,0.1119048,413.5975,0,0,0,18,0,4
1,0,27.41667,1.64,0.07412688,0,0,0,0,104,1,0
1,0,23.75,1.5678,0.002705882,14.66667,0,0,0,38,1,5
1,0,32.91667,1.8468,0.068022,16.91333,0,0,0,48,1,4
0,0,22.5,1.8,0.0006666667,0,1,0,0,236,1,0
0,1,36.83333,3,4e-04,0,1,0,1,12,1,9
1,0,36.41667,2.2,0.0003428572,20.33333,1,0,0,0,1,0
1,0,22.75,2,0.0006666667,0,0,0,0,6,1,8
1,0,83.5,2.8725,0.005848564,13.33333,0,0,0,84,1,21
1,0,40.75,2,0.1209914,0,0,0,0,38,1,19
1,0,38.33333,2.3,0.0572476,76.24416,1,0,2,24,0,5
1,0,57.58333,4.1,0.08389854,300.9942,1,0,1,121,1,15
1,0,39.08333,3.5,0.1649273,181.015,1,0,3,102,1,0
1,0,26.08333,2.4,0.23063,461.26,0,0,0,28,0,1
1,0,22,3.1532,0.1573136,327.7367,0,0,0,147,1,3
1,0,23.5,2.8,0.05965243,147.3333,0,0,0,64,1,8
1,0,29.58333,2.86,0.05233015,480.3233,0,0,0,47,1,3
1,0,28.08333,2.04,0.02572685,46.14167,0,0,0,7,1,9
1,0,33.83333,3.5,0.6214691,906.3092,1,0,0,2,1,0
1,1,21.91667,3,0.02533895,149.7,1,0,1,18,1,7
0,0,41.75,3.5,0.0003428572,0,1,0,2,36,1,0
1,0,23.83333,3.3,0.06044576,166.0592,0,0,0,30,1,5
1,0,36.91667,2.8,0.08092181,148.19,0,0,1,8,0,6
1,1,24.25,3.5,0.04545781,121.2208,0,0,0,60,0,11
0,0,22,1.5548,0.0480585,0,1,0,0,36,1,0
0,0,38.5,11,0.04341593,0,1,1,3,429,1,7
1,0,36.58333,2,0.026928,59.11917,1,0,3,18,1,5
1,1,19.58333,2.3,0.121795,0,0,0,0,66,1,0
1,0,21.5,5.5,0.07795545,356.8792,0,0,0,50,1,0
1,0,41.41667,1.62,0.07657401,159.1958,0,0,2,12,0,4
1,0,37.33333,2.5,0.00048,0,1,0,2,13,1,8
1,0,25.16667,8,0.05496077,112.8783,1,0,2,36,1,7
1,0,23.5,2.3115,0.02862341,108.9775,0,0,1,12,0,10
1,0,18.75,2.9,0.03821552,103.9167,0,0,0,64,0,1
0,1,38.75,4.7,0.0002553191,0,1,0,3,61,1,2
0,0,47.75,2.6372,0.0006956522,0,1,0,0,4,0,12
1,0,37.25,1.5548,0.02107955,0,0,0,1,36,1,0
1,0,41.58333,2.7246,0.1966153,462.0208,0,0,2,36,1,14
1,0,22.91667,2.4,0.06928459,138.5692,1,0,0,6,1,7
1,0,38.41667,2.4,0.1869583,373.4167,0,0,1,60,0,9
1,0,36,3,0.121849,304.6225,0,0,1,30,1,18
1,0,21.41667,1.875,0.08070774,126.0225,0,0,1,192,1,1
1,0,42.08333,2.68,0.1430284,319.43,0,0,0,84,1,12
1,0,45.66667,6.3,0.333848,465.9383,1,1,4,60,0,9
1,0,33.66667,4.5,0.004155556,59.78667,0,0,0,43,1,2
0,0,21.08333,2.6,0.0001200012,0,0,0,1,76,0,3
1,0,28.91667,2.4,0.1922946,384.1725,0,0,1,24,1,7
1,1,40.75,1.9324,0.0006209894,235.5717,0,0,2,74,1,4
1,0,23.16667,2.5,0.09478866,478.7125,1,0,3,12,1,2
1,1,44.58333,1.65,0.04985151,68.54583,0,1,0,60,1,3
1,0,31.41667,3.56,0.0452946,98.345,1,0,4,36,1,25
1,0,35.5,3.4,0.067598,365.9058,0,0,0,6,1,7
1,0,28.25,2.55,0.2829621,509.0542,0,0,1,192,1,3
1,0,47.41667,4.92,0.03145,183.8983,1,1,1,6,1,14
1,0,26.41667,3.9,0.04665384,46.52333,0,0,0,30,1,13
1,0,24.25,5.2,0.1076917,256.1867,0,0,0,12,0,10
1,0,54.41667,9,0.2148416,470.9733,1,0,3,156,1,11
1,0,35.25,6,0.4582348,2291.174,1,0,0,10,1,0
1,0,23.16667,7.5,0.0205616,128.4267,1,0,4,19,1,2
1,0,26.08333,9,0.05652018,104.7833,0,0,2,4,1,1
1,0,26.66667,1.6,0.02353625,30.54833,1,0,1,27,1,6
1,0,23.75,3,0.005848564,13.33333,0,0,3,38,0,11
1,0,27.58333,3.64,0.03666654,94.11833,0,0,0,168,1,1
1,0,40.41667,5.48,0.1342037,612.8633,1,0,1,14,1,4
0,1,40.33333,1.95,0.03098154,50.17833,0,0,3,3,1,4
0,0,41.83333,2.5,0.0003428572,0,0,0,0,147,1,0
1,0,28.5,3,0.07104634,177.6158,1,0,0,20,1,0
1,0,23.83333,6.5,0.067598,365.9058,0,0,0,6,1,0
1,0,56.75,3.8,0.01511711,47.7875,1,1,2,39,1,5
1,0,23.75,2,0.051839,41.48167,0,0,1,61,1,2
0,0,44,5.8,0.0003692308,0,1,0,4,25,1,7
0,2,25.41667,3.6,0.07804389,0,0,0,2,12,1,4
1,0,25.16667,8,0.06458829,376.765,0,0,3,18,1,0
1,7,24,2.1,0.0836781,146.27,0,0,0,24,1,8
1,0,38.41667,3.18,0.05987158,189.1767,1,0,0,12,1,6
1,0,34.16667,2.616,0.03886773,260.1208,1,0,2,3,1,12
1,0,33.91667,2.1888,0.1483196,270.3683,0,0,1,36,1,7
0,1,37.08333,2.85,0.1699286,0,0,0,0,36,0,23
1,0,28.33333,2.6,0.05487154,118.7217,0,0,1,33,1,4
0,1,24.91667,1.566,0.07067624,0,0,0,0,40,1,1
0,1,24.25,1.8,2e-04,0,1,0,2,84,1,5
1,0,30.16667,3.1,0.1696903,469.2475,1,0,2,18,1,3
1,0,25.41667,3.48,8e-04,21.715,0,1,0,48,0,22
1,1,19,6.7,0.05414866,621.66,0,0,0,8,1,6
1,0,31.33333,5.5,0.0708629,324.705,1,0,2,44,0,12
1,0,31.91667,4.4,0.04042523,148.0592,1,0,2,72,1,8
1,0,23.08333,2.56,0.3761903,940.3925,0,0,1,11,1,2
1,11,26.33333,3.6,0.1325831,325.85,0,0,0,108,1,16
1,0,22.66667,2.5,0.00048,30.54833,0,0,0,24,1,0
1,0,33.16667,3.4,0.1436397,192.8183,0,0,1,8,1,8
1,0,36.66667,2.8542,0.1362319,324.0275,1,0,1,77,1,3
1,0,26.66667,2.2,0.26509,530.18,0,0,0,24,1,8
1,3,41.75,3.65,0.08789534,267.3483,0,0,2,24,1,17
0,9,35.08333,3.12,0.0007058823,0,0,0,2,90,1,10
1,0,34.66667,4.8,0.06658583,12.25,0,0,3,24,1,3
1,0,52.16667,4.8,0.04462218,404.49,1,0,3,30,1,0
1,0,32.83333,2.75,0.019072,43.20667,0,0,0,136,0,9
1,2,39.41667,7,0.221529,1292.003,0,1,0,25,1,31
0,1,41.16667,8,0.00015,0,1,0,0,408,1,22
1,0,27.91667,4,0.03709175,187.1425,1,0,2,91,1,0
1,0,38.08333,4,0.0092175,29.975,1,0,0,16,1,8
1,0,55.08333,6.7,0.1375624,445.8058,1,0,1,35,1,5
1,0,29.33333,4,0.0480585,160.0283,1,0,0,27,1,4
1,0,19.83333,7,4e-04,376.765,0,0,0,49,1,3
1,0,25.25,3.2,0.04542718,17.08333,0,0,0,4,1,6
